gpu,compute_capability,distribution,format,storage_bits,strategy,decode_kind,table_location,lanes,lookup_entry_bytes,shared_table_bytes,pipelined,component,n,m,blocks,threads,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,main_array_unique_bytes,main_array_requested_bytes,useful_flops,main_array_unique_gb_per_s,main_array_requested_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,2,50,66,15.117024421691895,0.22904582457108932,67182592,134225920,134217728,293.31506970627368,586.02212134340868,585.98635557463581
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x1,lut_prefix,global,1,2,0,0,gemv,65536,1024,1024,256,10,1,2,51,123,14.836928367614746,0.12062543388304671,67182592,134225920,134217728,556.95212723659415,1112.74973841868,1112.6818257095913
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,gemv,65536,1024,1024,256,10,1,2,52,109,14.585920333862305,0.13381578287947068,67182592,134225920,134217728,502.05282631356039,1003.0649383182156,1003.0037198294566
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,2,53,39,15.089759826660156,0.3869169186323117,67182592,134225920,134217728,173.63570514693313,346.91147772619189,346.890305222211
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,gemv,65536,1024,1024,256,10,1,2,54,208,14.53212833404541,0.069866001605987549,67182592,134225920,134217728,961.59205415645863,1921.1908068959365,1921.0735538714082
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,gemv,65536,1024,1024,256,10,1,3,0,63,15.161087989807129,0.24065219031439888,67182592,134225920,134217728,279.16883661947821,557.75897915012195,557.72493832136706
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,gemv,65536,1024,1024,256,10,1,3,1,106,14.888416290283203,0.14045675745550193,67182592,134225920,134217728,478.31512856392192,955.6387491183832,955.58042511782662
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_shared_x4,lut_prefix,shared,4,2,512,0,gemv,65536,1024,1024,256,10,1,3,2,243,14.38748836517334,0.059207771050096052,67182592,134225920,134217728,1134.6921326113832,2267.0321415482881,2266.8937813321427
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,3,3,53,14.948479652404785,0.28204678589442989,67182592,134225920,134217728,238.19662325507389,475.89948445730835,475.87043963067072
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,gemv,65536,1024,1024,256,10,1,3,4,96,14.939231872558594,0.15561699867248535,67182592,134225920,134217728,431.71756667402269,862.54021826043925,862.48757619646244
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,gemv,65536,1024,1024,256,10,1,3,5,208,14.524255752563477,0.069828152656555176,67182592,134225920,134217728,962.1132658403958,1922.2321498347619,1922.114833255584
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,gemv,65536,1024,1024,256,10,1,3,6,109,14.58140754699707,0.13377438116511073,67182592,134225920,134217728,502.20820619667109,1003.3753759946903,1003.3141385594756
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,3,7,90,14.985471725463867,0.16650524139404296,67182592,134225920,134217728,403.48634936367586,806.13630463648678,806.087104984083
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,gemv,65536,1024,1024,256,10,1,3,8,193,14.272800445556641,0.073952333914801244,67182592,134225920,134217728,908.45803565036215,1815.0329123437612,1814.9221382874694
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,gemv,65536,1024,1024,256,10,1,3,9,125,14.822688102722168,0.11858150482177734,67182592,134225920,134217728,566.55202766209118,1131.9296394638902,1131.8605561779907
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,3,10,66,15.086655616760254,0.22858569116303415,67182592,134225920,134217728,293.90550063819768,587.20175929238746,587.16592152862233
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,gemv,65536,1024,1024,256,10,1,3,11,47,15.129055976867676,0.32189480801846121,67182592,134225920,134217728,208.70977203256714,416.98690583509477,416.96145652744542
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,gemv,65536,1024,1024,256,10,1,3,12,193,14.530912399291992,0.075289701550735708,67182592,134225920,134217728,892.321135776152,1782.792563064535,1782.6837566829013
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,3,13,53,15.144000053405762,0.28573585006425967,67182592,134225920,134217728,235.12132616502683,469.75526511571326,469.72659527957563
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,gemv,65536,1024,1024,256,10,1,3,14,205,14.460576057434082,0.070539395402117469,67182592,134225920,134217728,952.41235932089216,1902.850445978883,1902.7343122928301
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,gemv,65536,1024,1024,256,10,1,3,15,108,14.900639533996582,0.13796888457404244,67182592,134225920,134217728,486.94016920855631,972.87095140619385,972.81157569966922
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,gemv,65536,1024,1024,256,10,1,3,16,123,14.985664367675781,0.12183466965590066,67182592,134225920,134217728,551.42425542536228,1101.7054536208461,1101.638214960265
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,3,17,90,14.943488121032715,0.16603875690036349,67182592,134225920,134217728,404.61994087509896,808.40113781715604,808.35179993874169
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,gemv,65536,1024,1024,256,10,1,3,18,46,15.041343688964844,0.32698573236880096,67182592,134225920,134217728,205.46031630586879,410.49473023675893,410.46967715587783
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,gemv,65536,1024,1024,256,10,1,3,19,50,15.039711952209473,0.30079423904418945,67182592,134225920,134217728,223.3506606159776,446.23833364135999,446.21109907720734
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,gemv,65536,1024,1024,256,10,1,3,20,199,14.715328216552734,0.073946372947501171,67182592,134225920,134217728,908.53126829759219,1815.1792258329531,1815.0684428469394
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,gemv,65536,1024,1024,256,10,1,3,21,130,14.853919982910156,0.11426092294546274,67182592,134225920,134217728,587.97522607152894,1174.7316277505183,1174.6599321980161
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,gemv,65536,1024,1024,256,10,1,3,22,62,14.917344093322754,0.24060232408585086,67182592,134225920,134217728,279.22669598165703,557.87457793677004,557.84053005285557
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,gemv,65536,1024,1024,256,10,1,3,23,195,14.647199630737305,0.075113844260191312,67182592,134225920,134217728,894.41024702826053,1786.9664550125653,1786.8573938923328
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x1,lut_prefix,global,1,2,0,0,gemv,65536,1024,1024,256,10,1,3,24,123,14.812000274658203,0.12042276646063579,67182592,134225920,134217728,557.88945873420766,1114.6224584026329,1114.5544313987634
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,gemv,65536,1024,1024,256,10,1,3,25,84,15.144927978515625,0.18029676164899552,67182592,134225920,134217728,372.62228886169396,744.47216229714127,744.42672609559725
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,gemv,65536,1024,1024,256,10,1,3,26,205,14.376735687255859,0.070130417986613944,67182592,134225920,134217728,957.96651337260528,1913.9472407767512,1913.8304298374301
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,gemv,65536,1024,1024,256,10,1,3,27,95,14.786784172058105,0.15565035970587479,67182592,134225920,134217728,431.62503528390039,862.35534729017286,862.30271650913596
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,gemv,65536,1024,1024,256,10,1,3,28,195,14.869664192199707,0.076254688165126705,67182592,134225920,134217728,881.02900446617241,1760.2317081061133,1760.1242786457465
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,gemv,65536,1024,1024,256,10,1,3,29,123,14.944255828857422,0.12149801486875952,67182592,134225920,134217728,552.95217845797481,1104.7581324270113,1104.6907074570736
NVIDIA H200 NVL,sm_90,normal_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,3,30,100,15.036767959594727,0.15036767959594727,537403392,1073750016,134217728,3573.9288751682257,7140.8298570894476,892.59692216210442
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,3,31,49,15.154303550720215,0.30927150103510642,67182592,134225920,134217728,217.22852501813247,434.00675313036226,433.98026507707385
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,gemv,65536,1024,1024,256,10,1,3,32,196,14.393343925476074,0.073435428191204466,67182592,134225920,134217728,914.85259437823527,1827.808774404022,1827.697220618584
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,gemv,65536,1024,1024,256,10,1,3,33,184,15.527520179748535,0.08438869662906813,67182592,134225920,134217728,796.10889471728842,1590.5675210270419,1590.4704464148342
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x1,lut_prefix,global,1,4,0,0,gemv,65536,1024,1024,256,10,1,3,34,123,14.965248107910156,0.12166868380414761,67182592,134225920,134217728,552.17653301933547,1103.2084493990747,1103.1411190085103
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,gemv,65536,1024,1024,256,10,1,3,35,239,14.588671684265137,0.061040467298180488,67182592,134225920,134217728,1100.6238152112344,2198.9661275742073,2198.8319215243096
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,gemv,65536,1024,1024,256,10,1,3,36,124,15.147487640380859,0.12215715839016822,67182592,134225920,134217728,549.96852321515019,1098.797006813832,1098.7299456599219
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,gemv,65536,1024,1024,256,10,1,3,37,83,14.975359916687012,0.1804260230926146,67182592,134225920,134217728,372.35533349595835,743.93880494223606,743.89340129225491
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,3,38,39,15.090847969055176,0.38694481971936351,67182592,134225920,134217728,173.62318495108681,346.88646328783778,346.86529231052384
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x4,lut_prefix,global,4,2,0,0,gemv,65536,1024,1024,256,10,1,3,39,206,14.805184364318848,0.071869827011256548,67182592,134225920,134217728,934.78160159586275,1867.6254776427522,1867.5114937869305
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x2,lut_prefix,global,2,2,0,0,gemv,65536,1024,1024,256,10,1,3,40,153,14.405952453613281,0.094156551984400524,67182592,134225920,134217728,713.52009588382691,1425.5611231626026,1425.4741191270114
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,gemv,65536,1024,1024,256,10,1,3,41,184,15.447199821472168,0.083952172942783523,67182592,134225920,134217728,800.24839911871481,1598.8379489769713,1598.7403696087092
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,3,42,49,14.953760147094727,0.30517877851213726,67182592,134225920,134217728,220.14175535907415,439.82717492481771,439.80033164285709
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,gemv,65536,1024,1024,256,10,1,3,43,122,14.73414421081543,0.12077167385914286,67182592,134225920,134217728,556.2777251754884,1111.4023322765977,1111.3345018016344
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,gemv,65536,1024,1024,256,10,1,3,44,124,14.767135620117188,0.11908980338804183,67182592,134225920,134217728,564.13387283118152,1127.098342438594,1127.0295540136665
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,gemv,65536,1024,1024,256,10,1,3,45,110,14.88428783416748,0.13531170758334074,67182592,134225920,134217728,496.50243278927746,991.97565677994282,991.9151150859069
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,gemv,65536,1024,1024,256,10,1,3,46,50,15.170783996582031,0.30341567993164065,67182592,134225920,134217728,221.42096286894665,442.38293825237054,442.35593898851624
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,gemv,65536,1024,1024,256,10,1,3,47,127,14.803647994995117,0.11656415744090644,67182592,134225920,134217728,576.35720512164289,1151.5196690547641,1151.4493901613216
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,2,0,1,gemv,65536,1024,1024,256,10,1,3,48,187,14.980064392089844,0.080107296214384185,67182592,134225920,134217728,838.65759019259713,1675.5767120236196,1675.474449178821
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,gemv,65536,1024,1024,256,10,1,3,49,182,14.71292781829834,0.080840262737902971,67182592,134225920,134217728,831.053607752571,1660.3845095751587,1660.2831739322185
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,gemv,65536,1024,1024,256,10,1,3,50,155,14.485152244567871,0.093452595126244334,67182592,134225920,134217728,718.89487829892357,1436.2995465099211,1436.2118870929844
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,gemv,65536,1024,1024,256,10,1,3,51,197,14.57852840423584,0.074002682255004268,67182592,134225920,134217728,907.8399586719969,1813.7980396098856,1813.6873409196437
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,3,52,39,15.093184471130371,0.38700473002898389,67182592,134225920,134217728,173.59630719492367,346.83276349089437,346.81159579095595
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,3,53,66,15.10431957244873,0.22885332685528378,67182592,134225920,134217728,293.56178878047575,586.51504806341859,586.47925221062246
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,gemv,65536,1024,1024,256,10,1,3,54,193,14.661279678344727,0.07596517968054263,67182592,134225920,134217728,884.38666613471912,1766.9400712861082,1766.8322324047356
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,gemv,65536,1024,1024,256,10,1,4,0,50,15.179007530212402,0.30358015060424803,67182592,134225920,134217728,221.30100359420501,442.14326836861954,442.11628373216132
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,gemv,65536,1024,1024,256,10,1,4,1,130,14.857343673706055,0.11428725902850811,67182592,134225920,134217728,587.83973446455479,1174.4609253995525,1174.3892463684022
NVIDIA H200 NVL,sm_90,normal_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,4,2,100,15.028639793395996,0.15028639793395995,537403392,1073750016,134217728,3575.8618170897284,7144.6919399308235,893.07967883413528
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,gemv,65536,1024,1024,256,10,1,4,3,50,15.048031806945801,0.30096063613891599,67182592,134225920,134217728,223.22717303464955,445.99161445832618,445.96439495179834
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,gemv,65536,1024,1024,256,10,1,4,4,124,15.153887748718262,0.12220877216708276,67182592,134225920,134217728,549.73624895067724,1098.3329397703751,1098.2659069391411
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,gemv,65536,1024,1024,256,10,1,4,5,83,14.983712196350098,0.18052665296807346,67182592,134225920,134217728,372.14777372447816,743.52411565364889,743.47873731274854
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,gemv,65536,1024,1024,256,10,1,4,6,123,14.98310375213623,0.12181385164338399,67182592,134225920,134217728,551.51849394500994,1101.8937353114238,1101.8264851597417
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,gemv,65536,1024,1024,256,10,1,4,7,205,14.345120429992676,0.069976197219476469,67182592,134225920,134217728,960.0777788665124,1918.1653952844538,1918.0483269051263
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,gemv,65536,1024,1024,256,10,1,4,8,182,14.695296287536621,0.080743386195256159,67182592,134225920,134217728,832.05071233372564,1662.3766518214968,1662.2751945952641
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,gemv,65536,1024,1024,256,10,1,4,9,193,14.536704063415527,0.075319710173137447,67182592,134225920,134217728,891.965620228322,1782.082268923431,1781.9735058920655
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,gemv,65536,1024,1024,256,10,1,4,10,208,14.52079963684082,0.069811536715580866,67182592,134225920,134217728,962.34225975727406,1922.6896629829209,1922.5723184810606
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,2,0,1,gemv,65536,1024,1024,256,10,1,4,11,187,14.967328071594238,0.08003918754863229,67182592,134225920,134217728,839.37123873451924,1677.0025297726008,1676.9001799081045
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,4,12,90,14.999072074890137,0.16665635638766818,67182592,134225920,134217728,403.12048970831341,805.40534372280399,805.35618868199083
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,gemv,65536,1024,1024,256,10,1,4,13,125,14.826784133911133,0.11861427307128906,67182592,134225920,134217728,566.39551261779593,1131.6169338181426,1131.547869617116
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,gemv,65536,1024,1024,256,10,1,4,14,195,14.636192321777344,0.075057396521935091,67182592,134225920,134217728,895.08289806410062,1788.3103627338478,1788.2012195930038
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,gemv,65536,1024,1024,256,10,1,4,15,122,14.78444766998291,0.12118399729494189,67182592,134225920,134217728,554.3850136952376,1107.6208327516729,1107.5532330670374
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,gemv,65536,1024,1024,256,10,1,4,16,63,15.223679542541504,0.2416457070244683,67182592,134225920,134217728,278.02104505501228,555.46577529891192,555.43187442766987
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,4,17,53,14.982751846313477,0.28269343106251843,67182592,134225920,134217728,237.65176200766541,474.81089141514417,474.78191302689788
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,gemv,65536,1024,1024,256,10,1,4,18,197,14.628479957580566,0.074256243439495259,67182592,134225920,134217728,904.73997724839194,1807.6045027697721,1807.4941820799479
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,gemv,65536,1024,1024,256,10,1,4,19,155,14.577088356018066,0.094045731329148813,67182592,134225920,134217728,714.36088645925838,1427.2409614236008,1427.1538548650765
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,gemv,65536,1024,1024,256,10,1,4,20,106,14.93280029296875,0.14087547446196935,67182592,134225920,134217728,476.89345683897994,952.79835267731812,952.74020203022155
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,gemv,65536,1024,1024,256,10,1,4,21,123,14.991456031799316,0.121881756356092,67182592,134225920,134217728,551.21122314416027,1101.2798306568791,1101.2126179726768
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,gemv,65536,1024,1024,256,10,1,4,22,239,14.614175796508789,0.061147179064890332,67182592,134225920,134217728,1098.7030477514718,2195.1285742480022,2194.9946024094761
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,gemv,65536,1024,1024,256,10,1,4,23,184,15.462047576904297,0.084032867265784225,67182592,134225920,134217728,799.47994381187596,1597.3026313080827,1597.2051456424554
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,gemv,65536,1024,1024,256,10,1,4,24,95,14.777407646179199,0.15555165943346524,67182592,134225920,134217728,431.89890898422908,862.9025269731244,862.84986279692828
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_global_x1,lut_prefix,global,1,4,0,0,gemv,65536,1024,1024,256,10,1,4,25,123,14.975263595581055,0.1217501105331793,67182592,134225920,134217728,551.80723619705816,1102.4706212765268,1102.4033359166688
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,gemv,65536,1024,1024,256,10,1,4,26,199,14.706720352172852,0.073903117347602271,67182592,134225920,134217728,909.06303294362579,1816.2416528205472,1816.130804993094
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_global_x2,lut_prefix,global,2,2,0,0,gemv,65536,1024,1024,256,10,1,4,27,153,14.376832008361816,0.093966222276874622,67182592,134225920,134217728,714.96533937529421,1428.4486142743806,1428.3614340110742
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,gemv,65536,1024,1024,256,10,1,4,28,124,14.750975608825684,0.11895948071633616,67182592,134225920,134217728,564.75189363174582,1128.3331029333199,1128.2642391491922
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,gemv,65536,1024,1024,256,10,1,4,29,193,14.246623992919922,0.07381670462652809,67182592,134225920,134217728,910.12721767934431,1818.3678163243576,1818.256838734103
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,gemv,65536,1024,1024,256,10,1,4,30,53,15.130911827087402,0.2854889023978755,67182592,134225920,134217728,235.32470591928669,470.1616030346924,470.13290839916999
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,gemv,65536,1024,1024,256,10,1,4,31,193,14.646592140197754,0.075889078446620489,67182592,134225920,134217728,885.27352519184251,1768.7119510143082,1768.6040039925801
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,gemv,65536,1024,1024,256,10,1,4,32,84,15.184288024902344,0.1807653336297898,67182592,134225920,134217728,371.65639368437195,742.54237416393539,742.49705574012319
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,gemv,65536,1024,1024,256,10,1,4,33,66,15.062368392944336,0.22821770292339902,67182592,134225920,134217728,294.37940676560817,588.1485891786964,588.11269362854819
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_prefix_shared_x4,lut_prefix,shared,4,2,512,0,gemv,65536,1024,1024,256,10,1,4,34,243,14.35756778717041,0.059084641099466706,67182592,134225920,134217728,1137.0567841294103,2271.7565428557969,2271.6178943026775
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,gemv,65536,1024,1024,256,10,1,4,35,184,15.596480369567871,0.084763480269390609,67182592,134225920,134217728,792.58888127863554,1583.5347908487311,1583.438145454111
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,gemv,65536,1024,1024,256,10,1,4,36,47,15.191007614135742,0.32321292796033496,67182592,134225920,134217728,207.85861637392401,415.2863588936404,415.26101337280465
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,gemv,65536,1024,1024,256,10,1,4,37,108,14.972384452819824,0.13863318937796135,67182592,134225920,134217728,484.60684127259992,968.20913233161195,968.15004114257738
