gpu,compute_capability,distribution,format,storage_bits,strategy,decode_kind,table_location,lanes,lookup_entry_bytes,shared_table_bytes,pipelined,component,n,m,blocks,threads,warmup,main_array_unique_bytes,main_array_requested_bytes,useful_flops,sample_count,median_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,cv_percent,median_main_array_unique_gb_per_s,median_main_array_requested_gb_per_s,median_useful_gflop_per_s,speedup_vs_fp64,rank_within_format
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_x4,lut_prefix,global,4,2,0,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.0034592682064348945,0.003434687377651623,0.0034684452760735517,0.0034344237956841425,0.003469789037219303,0.4012438848450198,78.2223244490403,153.92850979565168,151.56037887571856,0.9810845952215946,2
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_global_x8,lut_prefix,global,8,2,0,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.0036869553385817334,0.0036759236013689327,0.003703861111363384,0.0036737913636723024,0.0037047760404869206,0.2669229839314379,73.39172166487079,144.42268785518564,142.20080034972125,0.9204979275335138,17
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_shared_x4,lut_prefix,shared,4,2,512,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.0035274354545203773,0.003522372388982916,0.00353099576703779,0.003522078196207682,0.0035310629251840953,0.08858402359469639,76.71068783221499,150.95386063482226,148.63149354813268,0.9621252583726063,5
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_prefix_shared_x8,lut_prefix,shared,8,2,512,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.0037019780516811592,0.0036969583487398393,0.003705756967445745,0.003695560587070052,0.0037070140359540186,0.08281506979002738,73.09389635011951,143.8366172263468,141.6237461920953,0.9167625255184553,18
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.003934468412760676,0.00393393082498886,0.0039349508799068665,0.003933868514716411,0.0039350044028332,0.008191154589255688,68.77472929313345,135.33721563833262,133.25510462851213,0.8625904168059586,25
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_global_x8,lut_subnormal,global,8,4,0,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.006210786266189381,0.006206754175610365,0.00623162095571847,0.006206580155172153,0.006232279641589918,0.1613224386075306,43.56807470143733,85.73471653641404,84.41572089739229,0.546442044954703,39
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,64,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.0043046786155535545,0.004304420958349715,0.00430583838260535,0.0043044015958711695,0.0043063134858102505,0.012099553937119594,62.85997728664433,123.69796854893114,121.79492287894759,0.7884060695752276,33
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,64,0,gemv,256,1024,1024,256,10,270592,532480,524288,15,0.006875428312817605,0.006864427781032574,0.0068771344332709495,0.006864223654146977,0.006877529295019828,0.07619843256105309,39.356384459066405,77.44681142370683,76.25532201718828,0.4936179382084619,41
NVIDIA H200 NVL,sm_90,uniform_0_1,fp64,64,raw_pointer_x1,none,none,1,0,0,0,gemv,256,1024,1024,256,10,2107392,4202496,524288,15,0.00339383474807311,0.0033872564984209173,0.0034000911422032015,0.0033864569644882093,0.0034002886835632078,0.14024895518593064,620.9471457608525,1238.2736084560443,154.48247746820044,1.0,1
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0057983393678646125,0.005794256223651939,0.005803624788920084,0.005794044026357685,0.005805748427461483,0.060413940205018744,182.430163688325,363.0943044948656,361.6814861894381,0.7308960269260153,31
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005479175293028123,0.005451260698444649,0.005486603794394763,0.0054495719620225955,0.005495439707537106,0.23942938918132795,193.05679110978036,384.2446878235319,382.7495723067088,0.7734710024943887,29
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005341651052089748,0.0053313370408682986,0.005367154981115181,0.005331105199353448,0.005367629516300897,0.26029067501383685,198.02716232955223,394.13731437517845,392.6037061480377,0.7933845107839784,27
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005418751396194367,0.005416930598719694,0.005420082795691064,0.00541687485711949,0.005421407654081614,0.020409987082868643,195.20954601144757,388.5293577923874,387.0175704079812,0.7820958920014892,28
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.006510191789934571,0.006499971005674484,0.006529130897368772,0.0064993413508246155,0.006530570217883252,0.17425584744474346,162.4824635175043,323.3920087047327,322.1336740405119,0.650976705984808,33
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007272167652661645,0.007271236320900123,0.007274263031532674,0.007271042881411777,0.0072748705138407565,0.013893676508126555,145.4575926357863,289.5070769207906,288.3805902401649,0.5827675335826213,39
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005602038183877635,0.005590937279835268,0.0056047577949577924,0.005588853564132212,0.005606762198514716,0.09214017150007718,188.82270439431647,375.817502647352,374.3551777343273,0.7565073760006914,30
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.006804026047155655,0.006783906315778358,0.00680768737345497,0.00678285503667121,0.006809224551024675,0.14098336655340052,155.46560119977755,309.42621110042853,308.22221806112725,0.6228640480458755,35
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007134477127754812,0.007123436092821252,0.007167711019370525,0.0071225477617786305,0.0071694058132578935,0.24863499131501698,148.26482460570764,295.09436533333485,293.94613823087053,0.594014548067466,37
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007412387420287081,0.007408585648056522,0.00743251798121215,0.007408415689885125,0.007432815619402856,0.13346847434975176,142.70597852250845,284.0304858105299,282.9253088229403,0.5717433488624656,40
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.00774701806001885,0.007715609153727845,0.007760438253713209,0.007709560468215351,0.007773229934140385,0.23631554635286003,136.54182703653413,271.7618551666158,270.7044160414539,0.5470470281478389,41
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007263026719948729,0.007252594197780579,0.00726984173225957,0.007251287231824177,0.007272581222411049,0.08558139384120983,145.64065929905695,289.8714380627891,288.7435336345292,0.5835009797087549,38
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007071961965112726,0.007062704346138831,0.007080869090337259,0.0070622913331094776,0.007081708618745004,0.10712989113096144,149.57546508568348,297.7029585829286,296.54458131217785,0.5992655542617014,36
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.008275115977371227,0.008247531063426143,0.00827929370533817,0.008247173914707789,0.008280038998842405,0.1559858010166991,127.8280573822279,254.4186698720818,253.42871395818267,0.5121358079246204,42
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004090774774164975,0.00408546240635011,0.0041173353767085885,0.004083837836835914,0.004117834703269229,0.2901206697692868,258.57986772589317,514.656542153375,512.6539875146459,1.0359854650286928,9
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004482051107798448,0.004468124831674055,0.004496895153777506,0.004467544814726695,0.004502723091527035,0.21916586902190868,236.0062334317245,469.7277985824062,467.9000639575719,0.9455454890657451,17
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0041245025707803305,0.004120534190058851,0.0041269711683506885,0.004120507561737292,0.004127042532252467,0.05027709890697812,256.46535111744936,510.4479786035584,508.46179969848623,1.0275137750584908,10
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.003940293613906535,0.0039393023420904415,0.003941481980923695,0.003938550730812898,0.003941809180785844,0.019740150284145483,268.45512127997756,534.311451453663,532.2324185686293,1.0755501041302538,3
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004079711306226122,0.004074232844018861,0.004108880340959438,0.004074197736228092,0.00410942529771167,0.27988713613560273,259.2810913815603,516.0522012395818,514.0442160207507,1.0387948775378504,7
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0039481947320768734,0.003944187753449076,0.003958177603349722,0.003944178989955357,0.00396163712136994,0.13968669581498963,267.9178895118905,533.2421886122429,531.1673162830124,1.0733977157483408,5
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004869330799531574,0.004864963073662135,0.004869914065547658,0.004861793227650582,0.004870305400870597,0.044515256116635746,217.2356004446769,432.3682425113801,430.68587580900123,0.8703420205397915,24
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0047207102763123674,0.004711107381848899,0.00473328595373089,0.004709138363936966,0.004739397810893644,0.16579729859467546,224.07475529854065,445.98034549254555,444.245013408917,0.8977427036787975,22
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004681145034089345,0.004680283113191344,0.004682502967674606,0.00468010334792118,0.004682742853117903,0.01617796326487438,225.96864491419873,449.74979084568497,447.99979165951504,0.9053304642088261,20
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_global_x8,lut_fp64,global,8,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004682057891315081,0.004681508603820937,0.004683684452378319,0.004681358898637341,0.004684083864617656,0.017155182473829862,225.92458798130986,449.6621034749013,447.9124454847266,0.9051539526245793,21
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_fp64_shared_x4,lut_fp64,shared,4,8,2048,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.00467245652109079,0.00466505361889496,0.004676061605588698,0.004665023558808394,0.00467665090233526,0.08539549398435027,226.38883748308422,450.58610829159846,448.83285495194247,0.9070139417266502,19
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_global_x4,lut_high_word,global,4,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0039338940018241895,0.003926509854134497,0.00393795166350381,0.003925929090441296,0.00393860379109879,0.09875819994140538,268.8918408857713,535.1806629827162,533.0982479516549,1.077299796277111,2
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_global_x8,lut_high_word,global,8,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004408372287742391,0.00440599681811845,0.004423506498434947,0.004405526576978574,0.0044248529106758906,0.16276780117799972,239.95069630149473,477.578539783033,475.72025752706793,0.9613487541705098,16
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_shared_x4,lut_high_word,shared,4,4,1024,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.003910390235577525,0.003895558178447594,0.003923677842823683,0.003894506223605033,0.003926371836216225,0.2687536994165465,270.50804044465775,538.3974164126006,536.3024848312285,1.083775007461638,1
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_shared_x8,lut_high_word,shared,8,4,1024,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004383198474178088,0.00438014679732266,0.0043995761709423745,0.004379585764808849,0.004400013662963245,0.19465414140458476,241.32879362674788,480.3213937043501,478.45243886503357,0.9668700223609268,15
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_swizzled_shared_x4,lut_high_word_swizzled,shared,4,4,4112,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0043116637638637,0.004310214459395208,0.004313734319029736,0.004309969589489849,0.004313922529461003,0.028843717561937692,245.33267386604103,488.2903944516751,486.39043182734946,0.9829113397616315,14
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_high_word_swizzled_shared_x8,lut_high_word_swizzled,shared,8,4,4112,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004887352773702244,0.004883666011408317,0.004901493424456037,0.0048835188945308226,0.004901610767679752,0.16039438053251132,216.43455035448696,430.77389693013095,429.09773390705647,0.8671326591247088,25
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_pipelined_x4,lut_prefix,global,4,4,0,1,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004126073882581756,0.004120821683354108,0.0041278898862421665,0.0041205830304569925,0.004127908202100249,0.055515283290026494,256.3676827178192,510.25358728735364,508.2681647687258,1.027122472196055,11
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x1,lut_prefix,global,1,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004517737007639116,0.004508410089424738,0.0045640061895571345,0.00450805916383642,0.004564678700100971,0.44535015565798824,234.14200477171693,466.01738800643756,464.20409077684053,0.9380765634597305,18
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x2,lut_prefix,global,2,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004132887050775439,0.0041300081724403685,0.00413835265247749,0.00412959931436771,0.00413996981326099,0.0696750299416936,255.94505414841427,509.41242142220693,507.43027192250963,1.0254292349813408,13
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x4,lut_prefix,global,4,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.003942863997312414,0.003942115830035489,0.00394443752372817,0.003941928788216257,0.003944820224469416,0.020496286114757716,268.2801133189037,533.9631297034522,531.8854521559679,1.0748489447340048,4
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_global_x8,lut_prefix,global,8,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004127789054107352,0.004126670636380833,0.004128828672972075,0.00412645846445799,0.00412922525857397,0.02070226470838601,256.26115727678604,510.041567629305,508.05697008989137,1.026695684103321,12
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_shared_x4,lut_prefix,shared,4,4,1024,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.003980368411441129,0.0039566833182640366,0.004003120942756766,0.003956576006128153,0.00400334408809143,0.39544003530283006,265.7522848788302,528.931943572967,526.8738426252123,1.0647213445266357,6
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_prefix_shared_x8,lut_prefix,shared,8,4,1024,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0040842587396484765,0.0040690975877700555,0.004098500679618354,0.00406573907291544,0.004100277517485931,0.25845135248334644,258.99240656115774,515.4776262243372,513.4718767059545,1.0376382783000917,8
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_global_x4,lut_subnormal,global,4,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004857762625736304,0.004852124725022894,0.0048645640437790395,0.00484941743385353,0.004864726918006907,0.09753938233802473,217.7529207367698,433.3978751546938,431.7115020996172,0.8724146347308573,23
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_global_x8,lut_subnormal,global,8,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.006271287433819675,0.006262962961515499,0.006289168827252292,0.006262788262823908,0.006289941961887419,0.1781894534310789,168.6722241904525,335.7116098117816,334.40533895648286,0.6757756284437604,32
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_shared_x4,lut_subnormal,shared,4,4,128,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0052337876775048,0.005230207560640392,0.005236495579733993,0.005229984720547994,0.005236803130670028,0.03878622251983659,202.10831336289527,402.26010868742753,400.6948942567372,0.8097354092058622,26
NVIDIA H200 NVL,sm_90,uniform_0_1,e2m5,8,lut_subnormal_shared_x8,lut_subnormal,shared,8,4,128,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.006690816061837333,0.0066858603886195585,0.006703440311976842,0.0066849643162318634,0.006705462864467076,0.10614128192010844,158.09611118042378,314.66176629908153,313.43740144966876,0.6334030359784208,34
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x1,branchless_fp32,none,1,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005805793351638778,0.005795728250979878,0.005816692145017746,0.005795142991914022,0.005819301744738093,0.1179228249304396,182.19594393614116,362.62813236467207,361.2171279585839,0.7299576388719915,30
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x2,branchless_fp32,none,2,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005490984437726383,0.005483639541089918,0.005511660389473154,0.005481278760665599,0.0055119487568035625,0.204299431789803,192.6415949628867,383.41831485352856,381.9264147957328,0.7718075428557839,28
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x4,branchless_fp32,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005372591674833451,0.0053577514777871146,0.005395765331530773,0.005356199891920026,0.0053972326057570704,0.2551450119132434,196.88672879328604,391.867487317518,390.34271110227473,0.7888154289842481,26
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,branchless_fp32_x8,branchless_fp32,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.005420193301798602,0.005419533603297365,0.005421641144335532,0.005419380325891358,0.0054221006504314145,0.01319586158619249,195.1576154394695,388.4259993645201,386.91461415298505,0.781887835132124,27
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,decomposed_bits_x4,decomposed_bits,none,4,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0064671581871997745,0.006464420985039566,0.006491634782173386,0.006463074102634337,0.006495129027558671,0.17499199893859393,163.5636502743433,325.5439157444819,324.2772079011182,0.6553084189480696,32
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_bits_x4,direct_fp64_bits,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007273479383818957,0.0072716981891356065,0.007276752545056553,0.007271282453189017,0.00727755594342007,0.02393184911969976,145.43136017587827,289.4548659454073,288.3285824203279,0.5826624347308984,36
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_branchy_x4,direct_fp64_words_branchy,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.006025130539430541,0.006013004070175792,0.006043713710548025,0.0060127281785266554,0.0060505009310148515,0.1990086905607583,175.5633331224017,349.42711800547715,348.0674794140162,0.7033844626280075,31
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_branchy_x8,direct_fp64_words_branchy,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007508205416234254,0.007502893589205799,0.007529395165663871,0.0075012337489547875,0.007529565546616789,0.13800725100519634,140.88479754600752,280.4057538766616,279.3146809043789,0.5644468913407156,38
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_masked_x4,direct_fp64_words_masked,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007203481842319291,0.007196455610559342,0.007229097592432085,0.007193269120885971,0.007230268785656404,0.19141580378138806,146.84454311880722,292.2675514542765,291.1303236276061,0.5883242714437735,34
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,direct_fp64_words_masked_x8,direct_fp64_words_masked,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0072842433534819504,0.007282006254764187,0.007307299491380076,0.007281514469732685,0.00730960271948931,0.14892219644342194,145.21645539126087,289.0271367709896,287.90251756176406,0.5818014309907897,37
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x1,generic_fp64,none,1,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.008383825126361521,0.008381634149128259,0.008397446720266506,0.008381466003001346,0.008398394535832845,0.07285794381138112,126.17057059956461,251.1197416773522,250.1426220599306,0.5054951818371457,41
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x2,generic_fp64,none,2,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007874214735640926,0.007841373385766971,0.007885494244750896,0.007840885798555498,0.007886217704476223,0.1995164338958359,134.3361891328838,267.3719311299216,266.3315734212449,0.5382102659149789,40
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x4,generic_fp64,none,4,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.007726646879260432,0.007711042027070275,0.007754314226173551,0.00771065752595682,0.0077547411667035025,0.23339216989046288,136.9018173768604,272.4783509456195,271.4181238991385,0.5484893088768401,39
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,generic_fp64_x8,generic_fp64,none,8,0,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.009136130567294364,0.009127331417228173,0.009141304834559837,0.009127032075356622,0.009141404449983978,0.0679102858930512,115.78118243917147,230.4415402661535,229.5448805764019,0.4638706918125858,42
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_pipelined_x4,lut_fp32,global,4,4,0,1,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.00412667035570941,0.0041257319091051025,0.004127882668054274,0.0041254583541341806,0.004127974034326868,0.018869759728767633,256.3306270723814,510.17983471521404,508.19469917157505,1.0269740108699337,11
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x1,lut_fp32,global,1,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004510941766883312,0.00450390250502305,0.004524269427705371,0.004503463848037653,0.004525117401043366,0.15776104803294352,234.49471411173786,466.7193922688606,464.90336350516856,0.9394896732770381,16
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x2,lut_fp32,global,2,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004128628572465519,0.004128026962280274,0.004129301077285191,0.004127999927487102,0.004129552420560322,0.010533432382235204,256.2090489453528,509.9378554033352,507.95366141343897,1.0264869150508555,13
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x4,lut_fp32,global,4,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.003975651463277471,0.003964403661351097,0.00398455004099673,0.003962916512110569,0.003991748941891548,0.19107607747873784,266.06758911606676,529.559499731494,527.4989569309823,1.0659845929369307,5
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_global_x8,lut_fp32,global,8,4,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004064091062837123,0.004061300701133588,0.004079434225855437,0.004059229460364689,0.004080136875999435,0.1451696175436858,260.2776324754791,518.035636369395,516.0199335041444,1.042787462489197,6
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp32_shared_x4,lut_fp32,shared,4,4,1024,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004088750531793884,0.0040783396509043585,0.004102906897819415,0.004076291966075026,0.0041048020100536205,0.21372276205055157,258.70788441962196,514.9113362698381,512.9077902143134,1.0364983565973613,9
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x1,lut_fp64,global,1,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.00496649730789395,0.0049605175477235135,0.005002537263443059,0.004959345884227888,0.005002803593888149,0.30885878979696174,212.9855176441358,423.9092200158212,422.2597677978607,0.8533143066452341,23
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x2,lut_fp64,global,2,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.004892610727456227,0.0048850355537481014,0.004909559981859042,0.0048849223021901235,0.0049115525971088645,0.1651421352736207,216.20195411499017,430.31095610882846,428.63659441190697,0.8662007755814994,22
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,lut_fp64_global_x4,lut_fp64,global,4,8,0,0,gemv,1024,1024,1024,256,10,1057792,2105344,2097152,15,0.0048385340350045195,0.004825166182702958,0.0048525195859449016,0.004823867944112804,0.004853328529660637,0.1937068948340023,218.6182823862294,435.12022128372473,433.4271464927375,0.875881656733451,19
