gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,decoded_gvalues_per_s,source_gb_per_s,lookup_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,0,2,1,245,19.571359634399414,0.079883100548569036,33554432,33588232,0,33554432,420.04418668750668,420.46730496619,0,420.04418668750668
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,0,2,2,429,19.166463851928711,0.044677071915917743,33554432,33588232,0,33554432,751.04366873347135,751.80020891281902,0,751.04366873347135
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,0,2,3,595,19.178367614746094,0.032232550613018641,33554432,33588232,134217728,33554432,1041.0107596774378,1042.059389070929,4164.0430387097513,1041.0107596774378
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,0,2,4,764,18.349887847900391,0.024018177811387945,33554432,33588232,134217728,33554432,1397.0432005083478,1398.4504679649147,5588.1728020333912,1397.0432005083478
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,0,2,5,200,18.040031433105469,0.090200157165527345,33554432,33588232,0,33554432,371.99970659057584,372.37442877579304,0,371.99970659057584
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,0,2,6,245,19.505247116088867,0.079613253535056605,33554432,33588232,0,33554432,421.46791532925812,421.89246775613657,0,421.46791532925812
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,0,2,7,431,19.174816131591797,0.04448913255589744,33554432,33588232,0,33554432,754.21636863432286,754.97610473296538,0,754.21636863432286
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,0,2,8,603,19.31920051574707,0.032038475150492657,33554432,33588232,134217728,33554432,1047.3167603135455,1048.3717418581175,4189.267041254182,1047.3167603135455
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,0,2,9,772,18.418144226074219,0.023857699774707537,33554432,33588232,134217728,33554432,1406.4403658718322,1407.8570992668863,5625.7614634873289,1406.4403658718322
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,0,2,10,273,19.609952926635742,0.071831329401596131,33554432,268469256,0,33554432,467.12809409948636,3737.4952995654075,0,467.12809409948636
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,0,2,11,277,19.438016891479492,0.07017334617862632,33554432,268469256,0,33554432,478.16491342150277,3825.8009717337868,0,478.16491342150277
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,0,3,0,245,19.57151985168457,0.079883754496671719,33554432,33588232,0,33554432,420.04074810226922,420.46386291720205,0,420.04074810226922
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,0,3,1,429,19.164480209350586,0.044672448040444256,33554432,33588232,0,33554432,751.12140641187716,751.87802489782632,0,751.12140641187716
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,0,3,2,595,19.175359725952148,0.032227495337734703,33554432,33588232,134217728,33554432,1041.1740548981354,1042.2228487819229,4164.6962195925416,1041.1740548981354
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,0,3,3,764,18.36956787109375,0.024043937004049411,33554432,33588232,134217728,33554432,1395.5464945008323,1396.9522542977536,5582.1859780033292,1395.5464945008323
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,0,3,4,200,18.06230354309082,0.090311517715454107,33554432,33588232,0,33554432,371.54100439016503,371.91526451617125,0,371.54100439016503
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,0,3,5,245,19.545408248901367,0.079777176526128035,33554432,33588232,0,33554432,420.60189970511806,421.02557977843986,0,420.60189970511806
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,0,3,6,431,19.222560882568359,0.044599909240297816,33554432,33588232,0,33554432,752.34305565990292,753.10090473573609,0,752.34305565990292
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,0,3,7,603,19.327583312988281,0.032052376970129817,33554432,33588232,134217728,33554432,1046.8625160396052,1047.9170400155181,4187.4500641584209,1046.8625160396052
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,0,3,8,772,18.457920074462891,0.023909222894381982,33554432,33588232,134217728,33554432,1403.4095607467182,1404.8232411557099,5613.6382429868727,1403.4095607467182
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,0,3,9,273,19.592416763305664,0.071767094371083015,33554432,268469256,0,33554432,467.54619640167601,3740.8405391451074,0,467.54619640167601
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,0,3,10,277,19.442880630493164,0.070190904803224416,33554432,268469256,0,33554432,478.04529794946575,3824.843927466613,0,478.04529794946575
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,0,3,11,202,18.22822380065918,0.090238731686431581,33554432,33588232,0,33554432,371.84068717407837,372.21524917609594,0,371.84068717407837
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,0,4,0,429,19.10540771484375,0.044534749918050696,33554432,33588232,0,33554432,753.44381773209,754.20277562591889,0,753.44381773209
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,0,4,1,595,19.156383514404297,0.032195602545217306,33554432,33588232,134217728,33554432,1042.2054363751781,1043.2552691886044,4168.8217455007125,1042.2054363751781
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,0,4,2,764,18.311872482299805,0.023968419479450005,33554432,33588232,134217728,33554432,1399.9434559616593,1401.3536448991895,5599.7738238466372,1399.9434559616593
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,0,4,3,200,18.084287643432617,0.090421438217163086,33554432,33588232,0,33554432,371.08934188165745,371.46314703966459,0,371.08934188165745
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,0,4,4,245,19.542623519897461,0.079765810285295766,33554432,33588232,0,33554432,420.66183343448728,421.08557388016334,0,420.66183343448728
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,0,4,5,431,19.221792221069336,0.044598125802945095,33554432,33588232,0,33554432,752.3731411552767,753.13102053678574,0,752.3731411552767
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,0,4,6,603,19.353919982910156,0.032096053039652003,33554432,33588232,134217728,33554432,1045.4379533379476,1046.4910423255014,4181.7518133517906,1045.4379533379476
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,0,4,7,772,18.501375198364258,0.023965511914979608,33554432,33588232,134217728,33554432,1400.1133011069483,1401.5236611326347,5600.453204427793,1400.1133011069483
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,0,4,8,273,19.588895797729492,0.071754197061280195,33554432,268469256,0,33554432,467.63023452612157,3741.5129287938285,0,467.63023452612157
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,0,4,9,277,19.451360702514648,0.070221518781641332,33554432,268469256,0,33554432,477.83688792519325,3823.1764373371602,0,477.83688792519325
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,0,4,10,202,18.259391784667969,0.090393028636970144,33554432,33588232,0,33554432,371.20597136709353,371.57989400813852,0,371.20597136709353
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,0,4,11,245,19.569440841674805,0.079875268741529809,33554432,33588232,0,33554432,420.08537221426508,420.5085319798913,0,420.08537221426508
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,1,0,0,277,19.457792282104492,0.070244737480521638,33554432,268469256,0,33554432,477.67894369744641,3821.9127244150441,0,477.67894369744641
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,0,1,202,18.277120590209961,0.090480795001039407,33554432,33588232,0,33554432,370.84590160392088,371.21946154003342,0,370.84590160392088
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,0,2,245,19.560672760009766,0.079839480653101078,33554432,33588232,0,33554432,420.27367569927571,420.69702514648543,0,420.27367569927571
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,0,3,429,19.160736083984375,0.044663720475488056,33554432,33588232,0,33554432,751.26818014220385,752.02494647604635,0,751.26818014220385
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,0,4,595,19.203903198242188,0.032275467560070902,33554432,33588232,134217728,33554432,1039.6265193540171,1040.6737543766264,4158.5060774160684,1039.6265193540171
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,0,5,764,18.366559982299805,0.024039999976832205,33554432,33588232,134217728,33554432,1395.7750429424721,1397.1810329604662,5583.1001717698882,1395.7750429424721
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,0,6,200,18.052576065063477,0.090262880325317388,33554432,33588232,0,33554432,371.74120612001434,372.11566791292614,0,371.74120612001434
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,0,7,245,19.51148796081543,0.07963872637067522,33554432,33588232,0,33554432,421.33310675791392,421.75752338962502,0,421.33310675791392
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,0,8,431,19.179040908813477,0.044498934823233124,33554432,33588232,0,33554432,754.05022914123902,754.8097978844969,0,754.05022914123902
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,0,9,603,19.324991226196289,0.032048078318733478,33554432,33588232,134217728,33554432,1047.0029331021071,1048.0575985227244,4188.0117324084285,1047.0029331021071
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,0,10,772,18.433759689331055,0.023877927058718981,33554432,33588232,134217728,33554432,1405.2489530387295,1406.6644863015997,5620.995812154918,1405.2489530387295
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,1,0,11,273,19.579647064208984,0.071720318916516423,33554432,268469256,0,33554432,467.85112652744732,3743.2802873130331,0,467.85112652744732
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,1,0,202,18.244575500488281,0.090319680695486543,33554432,33588232,0,33554432,371.50742497782966,371.88165127867273,0,371.50742497782966
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,1,1,245,19.571039199829102,0.079881792652363684,33554432,33588232,0,33554432,420.0510640268804,420.47418923323488,0,420.0510640268804
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,1,2,429,19.169216156005859,0.044683487543137203,33554432,33588232,0,33554432,750.9358343528296,751.69226590861103,0,750.9358343528296
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,1,3,595,19.159391403198242,0.032200657820501244,33554432,33588232,134217728,33554432,1042.0418175009097,1043.0914854980174,4168.1672700036388,1042.0418175009097
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,1,4,764,18.344703674316406,0.024011392243869643,33554432,33588232,134217728,33554432,1397.4380018954043,1398.8456670427106,5589.7520075816174,1397.4380018954043
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,1,5,200,18.049152374267578,0.090245761871337885,33554432,33588232,0,33554432,371.81172061950213,372.18625344297357,0,371.81172061950213
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,1,6,245,19.499519348144531,0.079589874890385839,33554432,33588232,0,33554432,421.59171686363896,422.01639399809295,0,421.59171686363896
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,1,7,431,19.189920425415039,0.044524177321148585,33554432,33588232,0,33554432,753.62272856778748,754.38186668181038,0,753.62272856778748
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,1,8,603,19.363552093505859,0.032112026689064446,33554432,33588232,134217728,33554432,1044.9179157984058,1045.970480942527,4179.6716631936233,1044.9179157984058
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,1,9,772,18.421728134155273,0.023862342142688179,33554432,33588232,134217728,33554432,1406.1667458859076,1407.5832036584891,5624.6669835436305,1406.1667458859076
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,1,1,10,273,19.616640090942383,0.071855824508946453,33554432,268469256,0,33554432,466.96885366366212,3736.221215672977,0,466.96885366366212
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,1,1,11,277,19.443008422851562,0.070191366147478562,33554432,268469256,0,33554432,478.04215591842205,3824.8187880532373,0,478.04215591842205
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,2,0,245,19.56787109375,0.079868861607142863,33554432,33588232,0,33554432,420.11907174847158,420.54226546026194,0,420.11907174847158
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,2,1,429,19.164831161499023,0.044673266110720332,33554432,33588232,0,33554432,751.10765165092505,751.864256281449,0,751.10765165092505
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,2,2,595,19.173248291015625,0.032223946707589289,33554432,33588232,134217728,33554432,1041.2887131574532,1042.337622538626,4165.1548526298129,1041.2887131574532
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,2,3,764,18.362335205078125,0.024034470163714822,33554432,33588232,134217728,33554432,1396.0961806704438,1397.5024941764111,5584.3847226817752,1396.0961806704438
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,2,4,200,18.038335800170898,0.090191679000854494,33554432,33588232,0,33554432,372.03467516867158,372.40943257838427,0,372.03467516867158
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,2,5,245,19.545568466186523,0.079777830474230704,33554432,33588232,0,33554432,420.59845198270375,421.02212858307098,0,420.59845198270375
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,2,6,431,19.215551376342773,0.04458364588478602,33554432,33588232,0,33554432,752.61749760690407,753.37562313318665,0,752.61749760690407
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,2,7,603,19.376480102539062,0.032133466173364947,33554432,33588232,134217728,33554432,1044.2207454050777,1045.2726082765664,4176.8829816203106,1044.2207454050777
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,2,8,772,18.50499153137207,0.023970196284160711,33554432,33588232,134217728,33554432,1399.8396843405269,1401.2497687469834,5599.3587373621076,1399.8396843405269
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,1,2,9,273,19.585023880004883,0.0717400142124721,33554432,268469256,0,33554432,467.72268403267913,3742.2526179723873,0,467.72268403267913
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,1,2,10,277,19.444927215576172,0.070198293197025891,33554432,268469256,0,33554432,477.99498352221485,3824.4413613659526,0,477.99498352221485
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,2,11,202,18.223775863647461,0.090216712196274557,33554432,33588232,0,33554432,371.9314435555944,372.30609697819386,0,371.9314435555944
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,3,0,429,19.110176086425781,0.044545865003323498,33554432,33588232,0,33554432,753.25581841314681,754.01458693178438,0,753.25581841314681
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,3,1,595,19.137311935424805,0.032163549471302191,33554432,33588232,134217728,33554432,1043.2440620379543,1044.2949410782219,4172.9762481518173,1043.2440620379543
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,3,2,764,18.300319671630859,0.023953297999516832,33554432,33588232,134217728,33554432,1400.8272264085235,1402.2383055843716,5603.3089056340941,1400.8272264085235
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,3,3,200,18.024991989135742,0.090124959945678706,33554432,33588232,0,33554432,372.31009057007475,372.68512541081554,0,372.31009057007475
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,3,4,245,19.503616333007812,0.079606597277582902,33554432,33588232,0,33554432,421.50315611403329,421.92774403960607,0,421.50315611403329
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,3,5,431,19.187583923339844,0.044518756202644651,33554432,33588232,0,33554432,753.71449838499052,754.4737289404477,0,753.71449838499052
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,3,6,603,19.318944931030273,0.03203805129524092,33554432,33588232,134217728,33554432,1047.3306160473103,1048.3856115490191,4189.3224641892411,1047.3306160473103
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,3,7,772,18.475616455078125,0.023932145667199645,33554432,33588232,134217728,33554432,1402.0653420135347,1403.4776683661325,5608.261368054139,1402.0653420135347
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,1,3,8,273,19.587455749511719,0.071748922159383582,33554432,268469256,0,33554432,467.66461418698304,3741.7880007119888,0,467.66461418698304
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,1,3,9,277,19.445152282714844,0.070199105713771998,33554432,268469256,0,33554432,477.9894509883639,3824.3970955221216,0,477.9894509883639
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,3,10,202,18.26518440246582,0.090421704962702076,33554432,33588232,0,33554432,371.08824716190458,371.46205121718026,0,371.08824716190458
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,3,11,245,19.560064315795898,0.079836997207330201,33554432,33588232,0,33554432,420.2867489224559,420.71011153856506,0,420.2867489224559
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,4,0,595,19.1561279296875,0.032195172991071427,33554432,33588232,134217728,33554432,1042.2193416791247,1043.2691884996209,4168.8773667164987,1042.2193416791247
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,4,1,764,18.334144592285156,0.023997571455870625,33554432,33588232,134217728,33554432,1398.2428205997253,1399.6512964557994,5592.9712823989012,1398.2428205997253
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,4,2,200,18.062944412231445,0.090314722061157232,33554432,33588232,0,33554432,371.52782220022101,371.90206904756349,0,371.52782220022101
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,4,3,245,19.544767379760742,0.079774560733717317,33554432,33588232,0,33554432,420.61569116002619,421.03938512573563,0,420.61569116002619
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,4,4,431,19.227327346801758,0.044610968322045842,33554432,33588232,0,33554432,752.15654943356321,752.91421063822486,0,752.15654943356321
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,1,4,5,603,19.294048309326172,0.031996763365383367,33554432,33588232,134217728,33554432,1048.682068771426,1049.7384256164612,4194.7282750857039,1048.682068771426
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,1,4,6,772,18.445632934570312,0.023893306910065172,33554432,33588232,134217728,33554432,1404.3444101856421,1405.7590322857652,5617.3776407425685,1404.3444101856421
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,1,4,7,273,19.591583251953125,0.071764041215945512,33554432,268469256,0,33554432,467.56608785493557,3740.9996908082126,0,467.56608785493557
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,1,4,8,277,19.457279205322266,0.070242885217769918,33554432,268469256,0,33554432,477.69153980468133,3822.0135059612148,0,477.69153980468133
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,1,4,9,202,18.239583969116211,0.090294970144139661,33554432,33588232,0,33554432,371.60909346817868,371.98342218157262,0,371.60909346817868
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,1,4,10,245,19.522975921630859,0.079685616006656565,33554432,33588232,0,33554432,421.08518050732039,421.50934739833343,0,421.08518050732039
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,1,4,11,429,19.113824844360352,0.044554370266574245,33554432,33588232,0,33554432,753.11202468444128,753.87064835699618,0,753.11202468444128
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,0,0,202,18.225696563720703,0.09022622061247873,33554432,33588232,0,33554432,371.89224786568593,372.26686180574188,0,371.89224786568593
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,0,1,245,19.531551361083984,0.0797206178003428,33554432,33588232,0,33554432,420.90030064789232,421.32428130600323,0,420.90030064789232
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,0,2,429,19.115007400512695,0.044557126807721899,33554432,33588232,0,33554432,753.06543316399166,753.82400990404631,0,753.06543316399166
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,0,3,595,19.131967544555664,0.032154567301774226,33554432,33588232,134217728,33554432,1043.5354854906889,1044.5866580871907,4174.1419419627555,1043.5354854906889
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,0,4,764,18.332992553710938,0.023996063551977666,33554432,33588232,134217728,33554432,1398.330685669257,1399.7392500334406,5593.3227426770281,1398.330685669257
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,0,5,200,18.044095993041992,0.09022047996520996,33554432,33588232,0,33554432,371.91591103194048,372.29054880834155,0,371.91591103194048
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,0,6,245,19.542400360107422,0.079764899429009883,33554432,33588232,0,33554432,420.66663708218141,421.09038236666061,0,420.66663708218141
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,0,7,431,19.224607467651367,0.044604657697566975,33554432,33588232,0,33554432,752.26296382564271,753.02073222348974,0,752.26296382564271
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,0,8,603,19.325439453125,0.032048821646973466,33554432,33588232,134217728,33554432,1046.9786493123286,1048.0332902714351,4187.9145972493143,1046.9786493123286
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,0,9,772,18.491327285766602,0.023952496484153631,33554432,33588232,134217728,33554432,1400.8741018790574,1402.2852282734341,5603.4964075162297,1400.8741018790574
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,2,0,10,273,19.588096618652344,0.071751269665393205,33554432,268469256,0,33554432,467.64931347526863,3741.6655796055838,0,467.64931347526863
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,2,0,11,277,19.448160171508789,0.070209964518082271,33554432,268469256,0,33554432,477.91552424667873,3823.8056071208657,0,477.91552424667873
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,1,0,245,19.518016815185547,0.079665374755859372,33554432,33588232,0,33554432,421.19216915542188,421.61644381807906,0,421.19216915542188
